duanmian
279 (2012nian xunqian)
1	51	白鹤镇	123	123
19	306.52 	109.25 	1
20	319.89 	109.50 	1
21	332.31 	109.75 	1
22	344.73 	110.00 	1
23	359.71 	110.25 	1
24	388.36 	110.50 	1
25	404.58 	110.75 	1
26	417.67 	111.00 	1
27	457.94 	111.25 	1
28	492.02 	111.50 	1
29	517.00 	111.75 	1
30	539.86 	112.00 	1
31	571.97 	112.25 	1
32	583.44 	112.50 	1
33	597.47 	112.75 	1
34	625.22 	113.00 	1
35	728.73 	113.25 	1
36	845.24 	113.50 	1
37	941.34 	113.75 	1
38	1166.42 	114.00 	1
39	1197.71 	114.25 	1
40	1222.80 	114.50 	1
41	1258.12 	114.75 	1
42	1262.35 	115.00 	1
43	1266.58 	115.25 	1
44	1270.81 	115.50 	1	
45	1294.39 	115.75 	1	
46	1323.03 	116.00 	1	
47	1323.03 	116.25 	2	
48	1938	116.25 	2	
49	1938	117.68	2	
50	2212	117.68	3	
51	2212	118.93	3	
52	5688	118.93	3	
53	5688	119.88	3	
54	7748	119.88	3	
10	49	李家台	115.5	115.5
1	0	105.7	1	
2	34.71 	105.75 	1	
3	44.21 	106.00 	1	
4	47.14 	106.25 	1	
5	50.08 	106.50 	1
6	53.01 	106.75 	1
7	55.95 	107.00 	1
8	58.88 	107.25 	1
9	61.82 	107.50 	1
10	64.75 	107.75 	1
11	67.69 	108.00 	1
12	70.62 	108.25 	1
13	73.56 	108.50 	1
14	102.93 	108.75 	1
15	134.28 	109.00 	1
16	177.42 	109.25 	1
17	284.56 	109.50 	1
18	489.52 	109.75 	1
19	649.87 	110.00 	1
20	746.11 	110.25 	1
21	884.22 	110.50 	1
22	907.37 	110.75 	1
23	918.76 	111.00 	1
24	931.20 	111.25 	1
25	946.02 	111.50 	1
26	964.02 	111.75 	1
27	984.96 	112.00 	1
28	1033.91 	112.25 	1
29	1049.72 	112.50 	1
30	1062.15 	112.75 	1
31	1065.87 	113.00 	1
32	1067.12 	113.25 	1
33	1067.74 	113.50 	1
34	1068.37 	113.75 	1
35	1068.99 	114.00 	1
36	1069.62 	114.25 	1
37	1070.24 	114.50 	1	
38	1070.86 	114.75 	1	
39	1071.49 	115.00 	1	
40	1072.11 	115.25 	1	
41	1079.04 	115.50 	1	
42	1079.04 	115.50 	2	
43	2362.59	115.50 	2	
44	2362.59	116.27	3	
45	2588.59	116.27	3	
46	2588.59	118.08	3	
47	2945.59	118.08	3	
48	2945.59	118.13	3	
49	8655.59	118.13	3	
11	54	花园镇	115.18	115.18
1	0	103.65	1	
2	10.26 	103.68 	1	
3	38.82 	103.93 	1
4	49.46 	104.18 	1
5	60.54 	104.43 	1
6	71.63 	104.68 	1
7	86.74 	104.93 	1
8	101.39 	105.18 	1
9	112.51 	105.43 	1
10	124.07 	105.68 	1
11	136.83 	105.93 	1
12	151.10 	106.18 	1
13	161.40 	106.43 	1
14	167.05 	106.68 	1
15	172.70 	106.93 	1
16	178.35 	107.18 	1
17	184.00 	107.43 	1
18	192.44 	107.68 	1
19	202.45 	107.93 	1
20	213.40 	108.18 	1
21	227.33 	108.43 	1
22	244.01 	108.68 	1
23	267.26 	108.93 	1
24	287.73 	109.18 	1
25	322.32 	109.43 	1
26	386.99 	109.68 	1
27	403.86 	109.93 	1
28	480.72 	110.18 	1
29	487.24 	110.43 	1
30	491.89 	110.68 	1
31	558.11 	110.93 	1
32	635.57 	111.18 	1
33	650.68 	111.43 	1
34	665.32 	111.68 	1
35	668.87 	111.93 	1
36	682.59 	112.18 	1
37	714.56 	112.43 	1
38	726.99 	112.68 	1
39	758.98 	112.93 	1
40	759.75 	113.18 	1
41	760.52 	113.43 	1
42	761.30 	113.68 	1
43	762.07 	113.93 	1
44	762.84 	114.18 	1
45	763.61 	114.43 	1
46	764.39 	114.68 	1
47	779.41 	114.93 	1
48	801.83 	115.18 	1
49	801.83 	115.18	2
50	2595.22	115.18	2
51	2595.22	117.56	3	
52	3369.22	117.56	3	
53	3369.22	117.9	3	
54	7742.22	117.9	3	
12	47	扣马	114.12	114.12
1	0	104.71	1	
2	18.58 	104.75 	1	
3	71.78 	105.00 	1	
4	105.87 	105.25 	1	
5	121.11 	105.50 	1	
6	140.65 	105.75 	1	
7	173.87 	106.00 	1	
8	239.99 	106.25 	1	
9	372.16 	106.50 	1	
10	410.53 	106.75 	1	
11	439.90 	107.00 	1	
12	486.09 	107.25 	1
13	529.60 	107.50 	1
14	586.53 	107.75 	1
15	664.87 	108.00 	1
16	690.29 	108.25 	1
17	702.07 	108.50 	1
18	712.29 	108.75 	1
19	719.52 	109.00 	1
20	723.99 	109.25 	1
21	728.46 	109.50 	1
22	730.71 	109.75 	1
23	731.72 	110.00 	1
24	732.72 	110.25 	1
25	733.72 	110.50 	1
26	734.72 	110.75 	1
27	735.72 	111.00 	1
28	736.72 	111.25 	1
29	837.20 	111.50 	1
30	859.59 	111.75 	1
31	879.70 	112.00 	1
32	897.32 	112.25 	1
33	940.37 	112.50 	1
34	1030.25 	112.75 	1
35	1041.65 	113.00 	1
36	1042.56 	113.25 	1
37	1043.47 	113.50 	1
38	1044.38 	113.75 	1
39	1045.37 	114.00 	1
40	1045.37 	114.12 	2
41	2097.37 	114.12 	2
42	2097.37 	115.51	3
43	3355.37 	115.51	3
44	3355.37 	116.63	3	
45	4111.37 	116.63	3	
46	4111.37 	117.76	3	
47	8394.37 	117.76	3	
13	56	南开仪	114.1	114.1
1	0	102.6	1	
2	0.05 	102.60 	1	
3	1.28 	102.85 	1	
4	19.39 	103.10 	1	
5	40.71 	103.35 	1	
6	95.57 	103.60 	1	
7	185.71 	103.85 	1	
8	224.49 	104.10 	1	
9	235.33 	104.35 	1	
10	242.66 	104.60 	1	
11	262.71 	104.85 	1	
12	280.18 	105.10 	1
13	286.79 	105.35 	1
14	293.39 	105.60 	1
15	300.00 	105.85 	1
16	306.81 	106.10 	1
17	318.57 	106.35 	1
18	330.76 	106.60 	1
19	352.97 	106.85 	1
20	401.36 	107.10 	1
21	415.65 	107.35 	1
22	429.94 	107.60 	1
23	444.97 	107.85 	1
24	460.46 	108.10 	1
25	529.68 	108.35 	1
26	531.66 	108.60 	1
27	533.64 	108.85 	1
28	534.95 	109.10 	1
29	536.09 	109.35 	1
30	537.23 	109.60 	1
31	538.37 	109.85 	1
32	539.51 	110.10 	1
33	540.65 	110.35 	1
34	541.79 	110.60 	1
35	542.93 	110.85 	1
36	544.07 	111.10 	1
37	545.21 	111.35 	1
38	546.35 	111.60 	1
39	547.49 	111.85 	1
40	548.63 	112.10 	1
41	549.77 	112.35 	1
42	552.79 	112.60 	1
43	553.89 	112.85 	1
44	578.64 	113.10 	1	
45	612.59 	113.35 	1	
46	680.70 	113.60 	1	
47	709.00 	113.85 	1	
48	754.52 	114.10 	1	
49	754.52 	114.10 	2	
50	3283.87	114.10 	2	
51	3283.87	115.31	3	
52	3485.87	115.31	3	
53	3485.87	116	3	
54	3520.87	116	3	
55	3520.87	116.77	3	
56	7949.87	116.77	3	
14	41	东光	112.23	112.83
1	0	104.57	1	
2	6.48 	104.60 	1	
3	32.84 	104.85 	1
4	70.05 	105.10 	1
5	271.96 	105.35 	1
6	391.42 	105.60 	1
7	482.78 	105.85 	1
8	547.49 	106.10 	1
9	622.68 	106.35 	1
10	737.77 	106.60 	1
11	796.85 	106.85 	1
12	817.60 	107.10 	1
13	838.26 	107.35 	1
14	844.67 	107.60 	1
15	851.09 	107.85 	1
16	857.50 	108.10 	1
17	862.83 	108.35 	1
18	867.96 	108.60 	1
19	872.80 	108.85 	1
20	886.43 	109.10 	1
21	887.60 	109.35 	1
22	888.77 	109.60 	1
23	889.94 	109.85 	1
24	891.11 	110.10 	1
25	892.27 	110.35 	1
26	893.44 	110.60 	1
27	894.72 	110.85 	1
28	898.61 	111.10 	1
29	902.28 	111.35 	1
30	903.49 	111.60 	1
31	904.70 	111.85 	1
32	919.80 	112.10 	1
33	1506.05 	112.25 	1
34	1509.66 	112.50 	1
35	1513.28 	112.75 	1	
36	1513.28 	112.83 	2	
37	2031.28 	112.83 	2	
38	2031.28 	113.40 	2	
39	3055.29	113.40 	2	
40	3055.29	116.96	3	
41	7543.29	116.96	3	
15	47	两沟	113.42	113.42
1	0	105.17	1	
2	68.50 	105.20 	1	
3	277.67 	105.40 	1	
4	379.33 	105.60 	1	
5	438.50 	105.80 	1	
6	491.33 	106.00 	1	
7	530.00 	106.20 	1	
8	569.33 	106.40 	1	
9	592.00 	106.60 	1
10	598.00 	106.80 	1
11	602.36 	107.00 	1
12	605.09 	107.20 	1
13	607.82 	107.40 	1
14	610.15 	107.60 	1
15	612.47 	107.80 	1
16	615.23 	108.00 	1
17	626.12 	108.20 	1
18	636.32 	108.40 	1
19	641.23 	108.60 	1
20	647.68 	108.80 	1
21	654.40 	109.00 	1
22	741.05 	109.20 	1
23	842.60 	109.40 	1
24	882.18 	109.60 	1
25	954.80 	109.80 	1
26	1092.92 	110.00 	1
27	1319.78 	110.20 	1
28	1354.55 	110.40 	1
29	1512.08 	110.60 	1
30	1564.58 	110.80 	1
31	1609.60 	111.00 	1
32	1645.05 	111.20 	1
33	1665.03 	111.40 	1
34	1720.84 	111.60 	1
35	1733.95 	111.80 	1
36	1749.85 	112.00 	1
37	1750.66 	112.20 	1
38	1751.46 	112.40 	1
39	1752.27 	112.60 	1
40	1753.07 	112.80 	1
41	1753.88 	113.00 	1	
42	1754.68 	113.20 	1	
43	1757.12 	113.40 	1	
44	1757.12 	113.42 	2	
45	2580.56	113.42 	2	
46	2580.56	116.2	3	
47	7068.56	116.2	3	
16	40	高庄	111.67	111.67
1	0	102.94	1	
2	11.80 	103.00 	1	
3	52.68 	103.25 	1	
4	59.55 	103.50 	1	
5	66.43 	103.75 	1	
6	98.90 	104.00 	1	
7	136.60 	104.25 	1	
8	164.98 	104.50 	1	
9	364.63 	104.75 	1
10	423.01 	105.00 	1
11	519.06 	105.25 	1
12	614.21 	105.50 	1
13	619.94 	105.75 	1
14	625.67 	106.00 	1
15	631.49 	106.25 	1
16	648.82 	106.50 	1
17	663.91 	106.75 	1
18	672.21 	107.00 	1
19	680.50 	107.25 	1
20	695.86 	107.50 	1
21	712.24 	107.75 	1
22	728.62 	108.00 	1
23	743.51 	108.25 	1
24	793.62 	108.50 	1
25	826.94 	108.75 	1
26	855.69 	109.00 	1
27	892.45 	109.25 	1
28	924.29 	109.50 	1
29	928.05 	109.75 	1
30	932.76 	110.00 	1
31	964.81 	110.25 	1
32	1007.37 	110.50 	1
33	1007.37 	111.67 	2
34	1913.74	111.67 	2
35	1913.74	112.8	2
36	2377.74	112.8	2
37	2377.74	114	3
38	2639.74	114	3
39	2639.74	115.2	3
40	6020.74	115.2	3
17	31	马峪沟	112.42	112.42
1	0.00 	102.95 	1	
2	1.93 	103.00 	1	
3	9.64 	103.40 	1	
4	157.36 	103.80 	1	
5	227.67 	104.20 	1	
6	278.49 	104.60 	1	
7	459.22 	105.00 	1	
8	714.38 	105.40 	1	
9	1053.28 	105.80 	1	
10	1137.50 	106.20 	1	
11	1143.82 	106.60 	1	
12	1150.14 	107.00 	1	
13	1161.25 	107.40 	1	
14	1224.20 	107.80 	1	
15	1242.24 	108.20 	1	
16	1249.39 	108.60 	1
17	1252.67 	109.00 	1
18	1254.97 	109.40 	1
19	1261.30 	109.80 	1
20	1263.40 	110.20 	1
21	1264.61 	110.60 	1
22	1265.81 	111.00 	1
23	1267.02 	111.40 	1
24	1268.23 	111.80 	1
25	1269.43 	112.20 	1
26	1269.43 	112.42 	2
27	3410.43 	112.42 	2
28	3410.43 	112.88	3
29	3474.43 	112.88	3
30	3474.43 	114.23	3
31	6237.43 	114.23	3
18	57	下官庄	111.2	111.2
1	0	101.36	1	
2	4.61 	101.40 	1	
3	14.85 	101.60 	1	
4	29.56 	101.80 	1	
5	60.85 	102.00 	1	
6	86.65 	102.20 	1	
7	94.86 	102.40 	1	
8	102.69 	102.60 	1	
9	107.51 	102.80 	1	
10	108.67 	103.00 	1	
11	109.83 	103.20 	1	
12	110.99 	103.40 	1	
13	112.15 	103.60 	1	
14	113.31 	103.80 	1	
15	114.46 	104.00 	1	
16	115.62 	104.20 	1
17	116.78 	104.40 	1
18	117.94 	104.60 	1
19	227.90 	104.80 	1
20	283.35 	105.00 	1
21	302.51 	105.20 	1
22	313.04 	105.40 	1
23	323.77 	105.60 	1
24	330.53 	105.80 	1
25	332.38 	106.00 	1
26	334.23 	106.20 	1
27	336.08 	106.40 	1
28	337.93 	106.60 	1
29	339.78 	106.80 	1
30	342.08 	107.00 	1
31	344.92 	107.20 	1
32	347.72 	107.40 	1
33	348.38 	107.60 	1
34	348.81 	107.80 	1
35	349.23 	108.00 	1
36	349.65 	108.20 	1
37	350.08 	108.40 	1
38	350.50 	108.60 	1
39	350.92 	108.80 	1
40	356.62 	109.00 	1
41	370.22 	109.20 	1
42	384.93 	109.40 	1
43	398.92 	109.60 	1
44	412.90 	109.80 	1
45	428.92 	110.00 	1
46	743.58 	110.20 	1
47	842.01 	110.40 	1
48	842.75 	110.60 	1	
49	843.49 	110.80 	1	
50	844.23 	111.00 	1	
51	848.24 	111.20 	1	
52	848.24 	111.20 	2	
53	1508.95	111.20 	2	
54	1508.95	111.94	3	
55	3091.95	111.94	3	
56	3091.95	113.97	3	
57	6746.95	113.97	3	
19	46	单庄	111.2	111.2
1	0	101.66	1	
2	12.13 	101.70 	1	
3	44.63 	101.95 	1	
4	70.27 	102.20 	1	
5	91.93 	102.45 	1	
6	113.60 	102.70 	1
7	141.87 	102.95 	1
8	175.35 	103.20 	1
9	192.08 	103.45 	1
10	208.82 	103.70 	1
11	222.46 	103.95 	1
12	233.25 	104.20 	1
13	243.67 	104.45 	1
14	258.86 	104.70 	1
15	277.39 	104.95 	1
16	284.28 	105.20 	1
17	291.75 	105.45 	1
18	305.84 	105.70 	1
19	321.32 	105.95 	1
20	338.09 	106.20 	1
21	352.80 	106.45 	1
22	376.13 	106.70 	1
23	413.68 	106.95 	1
24	534.20 	107.20 	1
25	632.96 	107.45 	1
26	749.07 	107.70 	1
27	889.89 	107.95 	1
28	1012.32 	108.20 	1
29	1122.03 	108.45 	1
30	1354.77 	108.70 	1
31	1415.99 	108.95 	1
32	1627.26 	109.20 	1
33	1791.23 	109.45 	1
34	2064.08 	109.70 	1
35	2090.57 	109.95 	1
36	2099.66 	110.20 	1
37	2100.26 	110.45 	1
38	2100.86 	110.70 	1	
39	2119.09 	110.95 	1	
40	2263.37 	111.20 	1	
41	2263.37 	111.20 	2	
42	2488.24	111.20 	2	
43	2488.24	112.59	3	
44	2869.24	112.59	3	
45	2869.24	113.87	3	
46	6095.24	113.87	3	
20	59	裴峪	110.62	110.62
1	0	100.33	1	
2	22.47 	100.40 	1	
3	34.68 	100.60 	1	
4	46.50 	100.80 	1	
5	51.00 	101.00 	1	
6	55.50 	101.20 	1	
7	60.00 	101.40 	1
8	83.04 	101.60 	1
9	143.43 	101.80 	1
10	176.41 	102.00 	1
11	209.39 	102.20 	1
12	224.26 	102.40 	1
13	235.03 	102.60 	1
14	245.81 	102.80 	1
15	256.58 	103.00 	1
16	265.35 	103.20 	1
17	274.12 	103.40 	1
18	292.60 	103.60 	1
